Year,Mineral,HS_Code,Flow,Country,Value_USD,Volume,Market_Share_Pct,Unit_Price,Country_Risk_Raw,Strategic_Vulnerability_Score,Anomaly_Flag,HHI_Risk_Score
2022-2023,Lithium (Carbonate),28369100,Import,IRELAND,0.12,200000.0,0.539568345323741,6e-07,5.5,0.29676258992805754,1,2110.7518382157905
2022-2023,Lithium (Carbonate),28369100,Import,ITALY,0.0,1.0,,0.0,3.6,0.0,1,2110.7518382157905
2022-2023,Lithium (Carbonate),28369100,Import,NETHERLAND,0.22,400000.0,0.9892086330935252,5.5e-07,5.5,0.5440647482014389,1,2110.7518382157905
2022-2023,Lithium (Carbonate),28369100,Import,SINGAPORE,0.0,1.0,0.0,0.0,2.3,0.0,1,2110.7518382157905
2022-2023,Lithium (Carbonate),28369100,Import,SLOVENIA,0.6,13000.0,2.6978417266187047,4.615384615384615e-05,5.5,1.4838129496402876,1,2110.7518382157905
2022-2023,Lithium (Carbonate),28369100,Import,U K,2.81,40200.0,12.634892086330934,6.990049751243781e-05,2.9,3.664118705035971,-1,2110.7518382157905
2022-2023,Lithium (Carbonate),28369100,Import,U S A,4.1,75081.0,18.435251798561147,5.4607690361076696e-05,3.8,7.005395683453235,1,2110.7518382157905
2023-2024,Lithium (Carbonate),28369100,Import,ARGENTINA,3.78,95000.0,15.353371242891958,3.978947368421052e-05,4.0,6.141348497156783,1,2110.7518382157905
2023-2024,Lithium (Carbonate),28369100,Import,BELGIUM,4.66,166860.0,18.927701056051998,2.7927603979383917e-05,5.5,10.4102355808286,-1,2110.7518382157905
2023-2024,Lithium (Carbonate),28369100,Import,BRAZIL,1.73,28600.0,7.0268074735987005,6.048951048951049e-05,5.7,4.00528025995126,1,2110.7518382157905
2023-2024,Lithium (Carbonate),28369100,Import,CHILE,0.37,13600.0,1.502843216896832,2.7205882352941177e-05,3.1,0.4658813972380179,1,2110.7518382157905
2023-2024,Lithium (Carbonate),28369100,Import,CHINA P RP,3.96,126032.0,16.084484159220146,3.14205915957852e-05,5.3,8.524776604386677,1,2110.7518382157905
2023-2024,Lithium (Carbonate),28369100,Import,GERMANY,1.62,38010.0,6.580016246953697,4.2620363062352014e-05,2.1,1.3818034118602764,1,2110.7518382157905
2023-2024,Lithium (Carbonate),28369100,Import,HONG KONG,0.0,1.0,0.0,0.0,3.5,0.0,1,2110.7518382157905
2023-2024,Lithium (Carbonate),28369100,Import,IRELAND,0.23,400000.0,0.9341998375304632,5.75e-07,5.5,0.5138099106417547,1,2110.7518382157905
2023-2024,Lithium (Carbonate),28369100,Import,JAPAN,0.04,380.0,0.1624695369618196,0.00010526315789473685,2.0,0.03249390739236392,1,2110.7518382157905
2023-2024,Lithium (Carbonate),28369100,Import,NETHERLAND,0.12,200000.0,0.487408610885459,6e-07,5.5,0.2680747359870025,1,2110.7518382157905
2023-2024,Lithium (Carbonate),28369100,Import,SINGAPORE,0.02,300.0,0.0812347684809098,6.666666666666667e-05,2.3,0.018683996750609253,1,2110.7518382157905
2023-2024,Lithium (Carbonate),28369100,Import,SLOVENIA,1.1,5000.0,4.467912266450042,0.00022,5.5,2.457351746547523,1,2110.7518382157905
2023-2024,Lithium (Carbonate),28369100,Import,U K,0.73,20000.0,2.9650690495532093,3.65e-05,2.9,0.8598700243704307,1,2110.7518382157905
2023-2024,Lithium (Carbonate),28369100,Import,U S A,6.26,52300.0,25.42648253452478,0.00011969407265774378,3.8,9.662063363119415,-1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,ARGENTINA,0.0,1.0,,0.0,4.0,0.0,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,BELGIUM,0.98,75600.0,7.980456026058631,1.2962962962962962e-05,5.5,4.3892508143322475,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,BRAZIL,0.02,300.0,0.1628664495114006,6.666666666666667e-05,5.7,0.09283387622149836,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,CANADA,0.72,8000.0,5.863192182410423,8.999999999999999e-05,1.5,0.8794788273615636,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,CHILE,1.61,147000.0,13.110749185667752,1.0952380952380953e-05,3.1,4.064332247557003,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,CHINA P RP,3.26,222552.0,26.547231270358303,1.4648261979222832e-05,5.3,14.070032573289899,-1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,GERMANY,1.11,88665.0,9.039087947882736,1.2519032312637456e-05,2.1,1.8982084690553749,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,HONG KONG,0.0,1.0,0.0,0.0,3.5,0.0,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,IRELAND,0.22,400000.0,1.7915309446254069,5.5e-07,5.5,0.9853420195439737,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,ITALY,0.01,500.0,0.0814332247557003,2e-05,3.6,0.029315960912052113,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,JAPAN,0.07,1379.0,0.5700325732899023,5.076142131979696e-05,2.0,0.11400651465798047,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,NETHERLAND,0.0,1.0,,0.0,5.5,0.0,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,SINGAPORE,0.0,1.0,,0.0,2.3,0.0,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,SLOVENIA,0.0,1.0,,0.0,5.5,0.0,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,THAILAND,0.02,200.0,0.1628664495114006,0.0001,5.8,0.09446254071661235,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,U ARAB EMTS,0.0,41.0,0.0,0.0,4.2,0.0,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,U K,0.29,20000.0,2.361563517915309,1.4499999999999998e-05,2.9,0.6848534201954396,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,U S A,3.97,42456.0,32.328990228013026,9.350857358206143e-05,3.8,12.28501628664495,1,2110.7518382157905
2024-2025,Lithium (Carbonate),28369100,Import,ZIMBABWE,0.0,145.0,0.0,0.0,8.2,0.0,1,2110.7518382157905
2018-2019,RareEarthMetal-Compounds,28461010,Import,AUSTRIA,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2018-2019,RareEarthMetal-Compounds,28461010,Import,BELGIUM,0.01,520.0,2.1739130434782608,1.923076923076923e-05,5.5,1.1956521739130435,1,9240.72265625
2018-2019,RareEarthMetal-Compounds,28461010,Import,CHINA P RP,0.33,98701.0,71.73913043478261,3.3434311709101227e-06,5.3,38.02173913043478,1,9240.72265625
2018-2019,RareEarthMetal-Compounds,28461010,Import,FRANCE,0.01,400.0,2.1739130434782608,2.5e-05,2.3,0.4999999999999999,1,9240.72265625
2018-2019,RareEarthMetal-Compounds,28461010,Import,GERMANY,0.0,250.0,0.0,0.0,2.1,0.0,1,9240.72265625
2018-2019,RareEarthMetal-Compounds,28461010,Import,JAPAN,0.02,670.0,4.3478260869565215,2.9850746268656717e-05,2.0,0.8695652173913043,1,9240.72265625
2018-2019,RareEarthMetal-Compounds,28461010,Import,KOREA RP,0.04,1400.0,8.695652173913043,2.857142857142857e-05,2.8,2.434782608695652,1,9240.72265625
2018-2019,RareEarthMetal-Compounds,28461010,Import,MALAYSIA,0.0,1.0,,0.0,4.5,0.0,1,9240.72265625
2018-2019,RareEarthMetal-Compounds,28461010,Import,NORWAY,0.0,250.0,0.0,0.0,1.1,0.0,1,9240.72265625
2018-2019,RareEarthMetal-Compounds,28461010,Import,POLAND,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2018-2019,RareEarthMetal-Compounds,28461010,Import,SPAIN,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2018-2019,RareEarthMetal-Compounds,28461010,Import,U K,0.02,752.0,4.3478260869565215,2.6595744680851064e-05,2.9,1.2608695652173911,1,9240.72265625
2018-2019,RareEarthMetal-Compounds,28461010,Import,U S A,0.03,1012.0,6.521739130434782,2.9644268774703556e-05,3.8,2.4782608695652173,1,9240.72265625
2019-2020,RareEarthMetal-Compounds,28461010,Import,BELGIUM,0.0,1.0,0.0,0.0,5.5,0.0,1,9240.72265625
2019-2020,RareEarthMetal-Compounds,28461010,Import,CHINA P RP,0.31,91000.0,59.61538461538461,3.4065934065934064e-06,5.3,31.596153846153847,1,9240.72265625
2019-2020,RareEarthMetal-Compounds,28461010,Import,CZECH REPUBLIC,0.0,25.0,0.0,0.0,5.5,0.0,1,9240.72265625
2019-2020,RareEarthMetal-Compounds,28461010,Import,FRANCE,0.0,1.0,0.0,0.0,2.3,0.0,1,9240.72265625
2019-2020,RareEarthMetal-Compounds,28461010,Import,GERMANY,0.0,251.0,0.0,0.0,2.1,0.0,1,9240.72265625
2019-2020,RareEarthMetal-Compounds,28461010,Import,JAPAN,0.0,1.0,0.0,0.0,2.0,0.0,1,9240.72265625
2019-2020,RareEarthMetal-Compounds,28461010,Import,KOREA RP,0.0,1.0,,0.0,2.8,0.0,1,9240.72265625
2019-2020,RareEarthMetal-Compounds,28461010,Import,NORWAY,0.0,1.0,,0.0,1.1,0.0,1,9240.72265625
2019-2020,RareEarthMetal-Compounds,28461010,Import,U K,0.19,10505.0,36.53846153846153,1.808662541646835e-05,2.9,10.596153846153843,1,9240.72265625
2019-2020,RareEarthMetal-Compounds,28461010,Import,U S A,0.02,712.0,3.8461538461538463,2.808988764044944e-05,3.8,1.4615384615384615,1,9240.72265625
2020-2021,RareEarthMetal-Compounds,28461010,Import,BELGIUM,0.0,3.0,0.0,0.0,5.5,0.0,1,9240.72265625
2020-2021,RareEarthMetal-Compounds,28461010,Import,CHINA P RP,1.12,134000.0,55.172413793103445,8.358208955223882e-06,5.3,29.241379310344826,-1,9240.72265625
2020-2021,RareEarthMetal-Compounds,28461010,Import,CZECH REPUBLIC,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2020-2021,RareEarthMetal-Compounds,28461010,Import,ESTONIA,0.0,100.0,0.0,0.0,5.5,0.0,1,9240.72265625
2020-2021,RareEarthMetal-Compounds,28461010,Import,FRANCE,0.0,1.0,,0.0,2.3,0.0,1,9240.72265625
2020-2021,RareEarthMetal-Compounds,28461010,Import,GERMANY,0.2,10400.0,9.852216748768472,1.923076923076923e-05,2.1,2.068965517241379,1,9240.72265625
2020-2021,RareEarthMetal-Compounds,28461010,Import,HONG KONG,0.02,3720.0,0.9852216748768472,5.376344086021506e-06,3.5,0.3448275862068965,1,9240.72265625
2020-2021,RareEarthMetal-Compounds,28461010,Import,JAPAN,0.0,1.0,0.0,0.0,2.0,0.0,1,9240.72265625
2020-2021,RareEarthMetal-Compounds,28461010,Import,NORWAY,0.29,15500.0,14.285714285714285,1.8709677419354837e-05,1.1,1.5714285714285716,1,9240.72265625
2020-2021,RareEarthMetal-Compounds,28461010,Import,SOUTH AFRICA,0.07,3000.0,3.4482758620689653,2.3333333333333336e-05,6.0,2.0689655172413794,1,9240.72265625
2020-2021,RareEarthMetal-Compounds,28461010,Import,SWITZERLAND,0.0,10.0,0.0,0.0,5.5,0.0,1,9240.72265625
2020-2021,RareEarthMetal-Compounds,28461010,Import,TAIWAN,0.01,500.0,0.4926108374384235,2e-05,5.5,0.2709359605911329,1,9240.72265625
2020-2021,RareEarthMetal-Compounds,28461010,Import,U ARAB EMTS,0.0,2.0,0.0,0.0,4.2,0.0,1,9240.72265625
2020-2021,RareEarthMetal-Compounds,28461010,Import,U K,0.32,17013.0,15.763546798029552,1.8809145947216835e-05,2.9,4.57142857142857,1,9240.72265625
2020-2021,RareEarthMetal-Compounds,28461010,Import,U S A,0.0,2.0,0.0,0.0,3.8,0.0,1,9240.72265625
2021-2022,RareEarthMetal-Compounds,28461010,Import,AUSTRIA,0.02,200.0,1.7241379310344829,0.0001,5.5,0.9482758620689656,1,9240.72265625
2021-2022,RareEarthMetal-Compounds,28461010,Import,BELGIUM,0.0,2.0,0.0,0.0,5.5,0.0,1,9240.72265625
2021-2022,RareEarthMetal-Compounds,28461010,Import,CHINA P RP,1.05,109775.0,90.51724137931036,9.565019357777272e-06,5.3,47.97413793103449,-1,9240.72265625
2021-2022,RareEarthMetal-Compounds,28461010,Import,ESTONIA,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2021-2022,RareEarthMetal-Compounds,28461010,Import,GERMANY,0.01,110.0,0.8620689655172413,9.090909090909092e-05,2.1,0.1810344827586207,1,9240.72265625
2021-2022,RareEarthMetal-Compounds,28461010,Import,HONG KONG,0.0,2.0,0.0,0.0,3.5,0.0,1,9240.72265625
2021-2022,RareEarthMetal-Compounds,28461010,Import,ITALY,0.0,3.0,0.0,0.0,3.6,0.0,1,9240.72265625
2021-2022,RareEarthMetal-Compounds,28461010,Import,JAPAN,0.0,1.0,,0.0,2.0,0.0,1,9240.72265625
2021-2022,RareEarthMetal-Compounds,28461010,Import,NORWAY,0.0,1.0,,0.0,1.1,0.0,1,9240.72265625
2021-2022,RareEarthMetal-Compounds,28461010,Import,SOUTH AFRICA,0.05,2500.0,4.310344827586206,2e-05,6.0,2.5862068965517238,1,9240.72265625
2021-2022,RareEarthMetal-Compounds,28461010,Import,SWITZERLAND,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2021-2022,RareEarthMetal-Compounds,28461010,Import,TAIWAN,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2021-2022,RareEarthMetal-Compounds,28461010,Import,U ARAB EMTS,0.0,1.0,,0.0,4.2,0.0,1,9240.72265625
2021-2022,RareEarthMetal-Compounds,28461010,Import,U K,0.03,17.0,2.586206896551724,0.001764705882352941,2.9,0.75,1,9240.72265625
2021-2022,RareEarthMetal-Compounds,28461010,Import,U S A,0.0,30.0,0.0,0.0,3.8,0.0,1,9240.72265625
2022-2023,RareEarthMetal-Compounds,28461010,Import,AUSTRIA,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2022-2023,RareEarthMetal-Compounds,28461010,Import,BELGIUM,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2022-2023,RareEarthMetal-Compounds,28461010,Import,CHINA P RP,1.9,178650.0,96.4467005076142,1.0635320458998041e-05,5.3,51.116751269035525,-1,9240.72265625
2022-2023,RareEarthMetal-Compounds,28461010,Import,ESTONIA,0.02,1000.0,1.0152284263959392,2e-05,5.5,0.5583756345177666,1,9240.72265625
2022-2023,RareEarthMetal-Compounds,28461010,Import,FRANCE,0.0,1.0,0.0,0.0,2.3,0.0,1,9240.72265625
2022-2023,RareEarthMetal-Compounds,28461010,Import,GERMANY,0.01,151.0,0.5076142131979696,6.622516556291391e-05,2.1,0.10659898477157363,1,9240.72265625
2022-2023,RareEarthMetal-Compounds,28461010,Import,HONG KONG,0.0,1.0,,0.0,3.5,0.0,1,9240.72265625
2022-2023,RareEarthMetal-Compounds,28461010,Import,ITALY,0.0,1.0,,0.0,3.6,0.0,1,9240.72265625
2022-2023,RareEarthMetal-Compounds,28461010,Import,KOREA RP,0.02,22000.0,1.0152284263959392,9.090909090909091e-07,2.8,0.28426395939086296,1,9240.72265625
2022-2023,RareEarthMetal-Compounds,28461010,Import,POLAND,0.0,50.0,0.0,0.0,5.5,0.0,1,9240.72265625
2022-2023,RareEarthMetal-Compounds,28461010,Import,SOUTH AFRICA,0.0,1.0,,0.0,6.0,0.0,1,9240.72265625
2022-2023,RareEarthMetal-Compounds,28461010,Import,U K,0.0,1.0,0.0,0.0,2.9,0.0,1,9240.72265625
2022-2023,RareEarthMetal-Compounds,28461010,Import,U S A,0.02,1201.0,1.0152284263959392,1.665278934221482e-05,3.8,0.3857868020304569,1,9240.72265625
2023-2024,RareEarthMetal-Compounds,28461010,Import,BELGIUM,0.0,2.0,0.0,0.0,5.5,0.0,1,9240.72265625
2023-2024,RareEarthMetal-Compounds,28461010,Import,CHINA P RP,2.23,231250.0,96.53679653679652,9.643243243243243e-06,5.3,51.16450216450215,-1,9240.72265625
2023-2024,RareEarthMetal-Compounds,28461010,Import,ESTONIA,0.01,200.0,0.4329004329004329,5e-05,5.5,0.23809523809523808,1,9240.72265625
2023-2024,RareEarthMetal-Compounds,28461010,Import,FRANCE,0.01,800.0,0.4329004329004329,1.25e-05,2.3,0.09956709956709955,1,9240.72265625
2023-2024,RareEarthMetal-Compounds,28461010,Import,GERMANY,0.04,1830.0,1.7316017316017316,2.185792349726776e-05,2.1,0.36363636363636365,1,9240.72265625
2023-2024,RareEarthMetal-Compounds,28461010,Import,JAPAN,0.0,17.0,0.0,0.0,2.0,0.0,1,9240.72265625
2023-2024,RareEarthMetal-Compounds,28461010,Import,KOREA RP,0.0,1.0,0.0,0.0,2.8,0.0,1,9240.72265625
2023-2024,RareEarthMetal-Compounds,28461010,Import,NETHERLAND,0.0,60.0,0.0,0.0,5.5,0.0,1,9240.72265625
2023-2024,RareEarthMetal-Compounds,28461010,Import,POLAND,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2023-2024,RareEarthMetal-Compounds,28461010,Import,SPAIN,0.0,1.0,0.0,0.0,5.5,0.0,1,9240.72265625
2023-2024,RareEarthMetal-Compounds,28461010,Import,U K,0.01,4.0,0.4329004329004329,0.0025,2.9,0.12554112554112554,1,9240.72265625
2023-2024,RareEarthMetal-Compounds,28461010,Import,U S A,0.01,10.0,0.4329004329004329,0.001,3.8,0.16450216450216448,1,9240.72265625
2024-2025,RareEarthMetal-Compounds,28461010,Import,BELGIUM,0.0,1.0,0.0,0.0,5.5,0.0,1,9240.72265625
2024-2025,RareEarthMetal-Compounds,28461010,Import,CHINA P RP,1.23,129870.0,96.09375,9.471009471009471e-06,5.3,50.9296875,-1,9240.72265625
2024-2025,RareEarthMetal-Compounds,28461010,Import,ESTONIA,0.01,500.0,0.78125,2e-05,5.5,0.4296875,1,9240.72265625
2024-2025,RareEarthMetal-Compounds,28461010,Import,FRANCE,0.0,1.0,,0.0,2.3,0.0,1,9240.72265625
2024-2025,RareEarthMetal-Compounds,28461010,Import,GERMANY,0.03,1070.0,2.34375,2.8037383177570094e-05,2.1,0.4921875,1,9240.72265625
2024-2025,RareEarthMetal-Compounds,28461010,Import,JAPAN,0.0,32.0,0.0,0.0,2.0,0.0,1,9240.72265625
2024-2025,RareEarthMetal-Compounds,28461010,Import,KOREA RP,0.0,1.0,0.0,0.0,2.8,0.0,1,9240.72265625
2024-2025,RareEarthMetal-Compounds,28461010,Import,NETHERLAND,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2024-2025,RareEarthMetal-Compounds,28461010,Import,SPAIN,0.0,1.0,,0.0,5.5,0.0,1,9240.72265625
2024-2025,RareEarthMetal-Compounds,28461010,Import,U K,0.01,17.0,0.78125,0.0005882352941176471,2.9,0.2265625,1,9240.72265625
2024-2025,RareEarthMetal-Compounds,28461010,Import,U S A,0.0,7.0,0.0,0.0,3.8,0.0,1,9240.72265625
2018-2019,RareEarthMetal-FerroAlloys,72029921,Import,CHINA P RP,0.57,295000.0,100.0,1.9322033898305084e-06,5.3,53.0,1,9408.556811154212
2018-2019,RareEarthMetal-FerroAlloys,72029921,Import,U ARAB EMTS,0.0,2000.0,0.0,0.0,4.2,0.0,1,9408.556811154212
2019-2020,RareEarthMetal-FerroAlloys,72029921,Import,CHINA P RP,0.58,342000.0,100.0,1.6959064327485378e-06,5.3,53.0,1,9408.556811154212
2019-2020,RareEarthMetal-FerroAlloys,72029921,Import,U ARAB EMTS,0.0,1.0,,0.0,4.2,0.0,1,9408.556811154212
2020-2021,RareEarthMetal-FerroAlloys,72029921,Import,CHINA P RP,0.62,346000.0,89.85507246376812,1.791907514450867e-06,5.3,47.62318840579711,1,9408.556811154212
2020-2021,RareEarthMetal-FerroAlloys,72029921,Import,HONG KONG,0.05,15000.0,7.246376811594205,3.3333333333333333e-06,3.5,2.5362318840579716,1,9408.556811154212
2020-2021,RareEarthMetal-FerroAlloys,72029921,Import,U ARAB EMTS,0.02,8000.0,2.8985507246376816,2.5e-06,4.2,1.2173913043478264,1,9408.556811154212
2020-2021,RareEarthMetal-FerroAlloys,72029921,Import,U K,0.0,5000.0,0.0,0.0,2.9,0.0,1,9408.556811154212
2021-2022,RareEarthMetal-FerroAlloys,72029921,Import,CHINA P RP,1.24,512000.0,96.875,2.421875e-06,5.3,51.34375,-1,9408.556811154212
2021-2022,RareEarthMetal-FerroAlloys,72029921,Import,HONG KONG,0.0,1.0,,0.0,3.5,0.0,1,9408.556811154212
2021-2022,RareEarthMetal-FerroAlloys,72029921,Import,NETHERLAND,0.04,8000.0,3.125,5e-06,5.5,1.71875,1,9408.556811154212
2021-2022,RareEarthMetal-FerroAlloys,72029921,Import,U ARAB EMTS,0.0,2000.0,0.0,0.0,4.2,0.0,1,9408.556811154212
2021-2022,RareEarthMetal-FerroAlloys,72029921,Import,U K,0.0,1.0,,0.0,2.9,0.0,1,9408.556811154212
2022-2023,RareEarthMetal-FerroAlloys,72029921,Import,CHINA P RP,1.96,636530.0,97.02970297029702,3.0791950104472685e-06,5.3,51.42574257425743,1,9408.556811154212
2022-2023,RareEarthMetal-FerroAlloys,72029921,Import,HONG KONG,0.05,10000.0,2.4752475247524752,5e-06,3.5,0.8663366336633663,1,9408.556811154212
2022-2023,RareEarthMetal-FerroAlloys,72029921,Import,NETHERLAND,0.0,1.0,,0.0,5.5,0.0,1,9408.556811154212
2022-2023,RareEarthMetal-FerroAlloys,72029921,Import,U ARAB EMTS,0.0,1.0,,0.0,4.2,0.0,1,9408.556811154212
2022-2023,RareEarthMetal-FerroAlloys,72029921,Import,U K,0.01,11334.0,0.495049504950495,8.823010411152285e-07,2.9,0.14356435643564353,1,9408.556811154212
2024-2025,RareEarthMetal-FerroAlloys,72029921,Import,CHINA P RP,2.24,790060.0,96.96969696969695,2.8352277042249958e-06,5.3,51.39393939393939,-1,9408.556811154212
2024-2025,RareEarthMetal-FerroAlloys,72029921,Import,CZECH REPUBLIC,0.0,1000.0,0.0,0.0,5.5,0.0,1,9408.556811154212
2024-2025,RareEarthMetal-FerroAlloys,72029921,Import,GERMANY,0.0,427.0,0.0,0.0,2.1,0.0,1,9408.556811154212
2024-2025,RareEarthMetal-FerroAlloys,72029921,Import,HONG KONG,0.05,25000.0,2.1645021645021645,2e-06,3.5,0.7575757575757576,1,9408.556811154212
2024-2025,RareEarthMetal-FerroAlloys,72029921,Import,MALAYSIA,0.02,3000.0,0.8658008658008658,6.666666666666667e-06,4.5,0.38961038961038963,1,9408.556811154212
2024-2025,RareEarthMetal-FerroAlloys,72029921,Import,POLAND,0.0,1.0,,0.0,5.5,0.0,1,9408.556811154212
2018-2019,Titanium-Ores,26140010,Import,AUSTRALIA,2.08,9338030.0,11.751412429378531,2.2274505436371485e-07,1.6,1.880225988700565,1,8009.77687265096
2018-2019,Titanium-Ores,26140010,Import,MALAYSIA,0.03,169000.0,0.1694915254237288,1.7751479289940827e-07,4.5,0.07627118644067796,1,8009.77687265096
2018-2019,Titanium-Ores,26140010,Import,MOZAMBIQUE,15.48,60084000.0,87.45762711864408,2.5763930497303777e-07,7.8,68.21694915254238,1,8009.77687265096
2018-2019,Titanium-Ores,26140010,Import,SOUTH AFRICA,0.0,1.0,,0.0,6.0,0.0,1,8009.77687265096
2018-2019,Titanium-Ores,26140010,Import,SRI LANKA DSR,0.09,500000.0,0.5084745762711864,1.8e-07,5.5,0.2796610169491525,1,8009.77687265096
2018-2019,Titanium-Ores,26140010,Import,U S A,0.0,1.0,0.0,0.0,3.8,0.0,1,8009.77687265096
2018-2019,Titanium-Ores,26140010,Import,UKRAINE,0.02,54000.0,0.1129943502824858,3.7037037037037036e-07,5.5,0.06214689265536719,1,8009.77687265096
2019-2020,Titanium-Ores,26140010,Import,AUSTRALIA,0.0,1.0,,0.0,1.6,0.0,1,8009.77687265096
2019-2020,Titanium-Ores,26140010,Import,MALAYSIA,0.21,1335000.0,0.7945516458569807,1.5730337078651685e-07,4.5,0.3575482406356413,1,8009.77687265096
2019-2020,Titanium-Ores,26140010,Import,MOZAMBIQUE,22.88,91132000.0,86.56829360575104,2.5106439011543695e-07,7.8,67.52326901248581,-1,8009.77687265096
2019-2020,Titanium-Ores,26140010,Import,NETHERLAND,0.01,26000.0,0.0378357926598562,3.8461538461538463e-07,5.5,0.02080968596292091,1,8009.77687265096
2019-2020,Titanium-Ores,26140010,Import,NORWAY,3.26,15538000.0,12.334468407113128,2.098082121251126e-07,1.1,1.3567915247824442,-1,8009.77687265096
2019-2020,Titanium-Ores,26140010,Import,SIERRA LEONE,0.01,26000.0,0.0378357926598562,3.8461538461538463e-07,5.5,0.02080968596292091,1,8009.77687265096
2019-2020,Titanium-Ores,26140010,Import,SRI LANKA DSR,0.06,309000.0,0.2270147559591373,1.941747572815534e-07,5.5,0.12485811577752552,1,8009.77687265096
2019-2020,Titanium-Ores,26140010,Import,U S A,0.0,1.0,,0.0,3.8,0.0,1,8009.77687265096
2019-2020,Titanium-Ores,26140010,Import,UKRAINE,0.0,1.0,,0.0,5.5,0.0,1,8009.77687265096
2020-2021,Titanium-Ores,26140010,Import,CHINA P RP,0.09,120000.0,0.8333333333333334,7.5e-07,5.3,0.4416666666666667,1,8009.77687265096
